year,month,country_code,country_name_en,country_name_th,value_usd_export,acc_value_usd_export,value_baht_export,acc_value_baht_export,value_usd_import,acc_value_usd_import,value_baht_import,acc_value_baht_import,value_usd_balance,acc_value_usd_balance,value_baht_balance,acc_value_baht_balance,value_usd_trade,acc_value_usd_trade,value_baht_trade,acc_value_baht_trade
2017,12,US,U.S.A.,สหรัฐอเมริกา,2200931692.0,26570409640.0,71641427043.0,898823301369.0,1075389649.0,14798273951.0,35440541264.0,508528412455.0,1125542044.0,11772135689.0,36200885779.0,390294888914.0,3276321341.0,41368683592.0,107081968307.0,1407351713824.0
2017,12,MY,MALAYSIA,มาเลเซีย,871738975.0,10343282420.0,28375539515.0,349848656375.0,878661397.0,11582594470.0,28957164997.0,397025800588.0,-6922422.0,-1239312050.0,-581625482.0,-47177144213.0,1750400372.0,21925876891.0,57332704512.0,746874456963.0
2017,12,VN,VIETNAM,เวียดนาม,1157620576.0,11585536607.0,37681128575.0,391210850129.0,441063282.0,4955106054.0,14535681523.0,169638908750.0,716557294.0,6630430553.0,23145447052.0,221571941379.0,1598683859.0,16540642661.0,52216810098.0,560849758879.0
2017,12,SG,SINGAPORE,สิงคโปร์,619268589.0,8288434671.0,20157502226.0,281120797859.0,574901079.0,7891862739.0,18946439954.0,270685933295.0,44367510.0,396571932.0,1211062272.0,10434864564.0,1194169668.0,16180297410.0,39103942180.0,551806731154.0
2017,12,ID,INDONESIA,อินโดนีเซีย,631285713.0,8843551343.0,20548665595.0,299494487903.0,599080704.0,7302781942.0,19743303665.0,250359606928.0,32205009.0,1540769401.0,805361930.0,49134880975.0,1230366417.0,16146333284.0,40291969260.0,549854094831.0
2017,12,HK,HONG KONG,ฮ่องกง,947627265.0,12298859492.0,30845741329.0,416257447857.0,518242686.0,2909455442.0,17079205970.0,99095169005.0,429384578.0,9389404050.0,13766535359.0,317162278852.0,1465869951.0,15208314934.0,47924947299.0,515352616862.0
2017,12,AU,AUSTRALIA,ออสเตรเลีย,765182976.0,10504778292.0,24907088465.0,355227731992.0,644802909.0,4416217010.0,21250124665.0,150816138432.0,120380067.0,6088561282.0,3656963800.0,204411593560.0,1409985885.0,14920995302.0,46157213130.0,506043870424.0
2017,12,KR,S. KOREA,เกาหลีใต้,364036748.0,4660297079.0,11849578171.0,157943693596.0,633838337.0,7997641947.0,20888776245.0,274059904683.0,-269801589.0,-3337344868.0,-9039198074.0,-116116211087.0,997875086.0,12657939026.0,32738354416.0,432003598279.0
2017,12,TW,TAIWAN,ไต้หวัน,320373716.0,4014282977.0,10428324657.0,135848973291.0,593655839.0,8141167546.0,19564521825.0,279143237124.0,-273282122.0,-4126884569.0,-9136197168.0,-143294263833.0,914029555.0,12155450522.0,29992846482.0,414992210415.0
2017,12,CH,SWITZERLAND,สวิตเซอร์แลนด์,68339724.0,4093837806.0,2224492188.0,138544395426.0,1110690793.0,7189623186.0,36603925768.0,246329044925.0,-1042351069.0,-3095785380.0,-34379433580.0,-107784649499.0,1179030517.0,11283460991.0,38828417956.0,384873440351.0
2017,12,DE,GERMANY,เยอรมนี,436773785.0,5043067375.0,14217205103.0,170537990492.0,517556012.0,6072736333.0,17056575942.0,207724652931.0,-80782227.0,-1029668958.0,-2839370839.0,-37186662439.0,954329798.0,11115803708.0,31273781045.0,378262643423.0
2017,12,IN,INDIA,อินเดีย,677391221.0,6477298712.0,22049422945.0,218975408494.0,349811727.0,3895127096.0,11528395255.0,133403736003.0,327579495.0,2582171616.0,10521027690.0,85571672491.0,1027202948.0,10372425807.0,33577818200.0,352379144497.0
2017,12,AE,U. ARAB EMIRATES,สหรัฐอาหรับเอมิเรตส์,260138173.0,2837266688.0,8467627605.0,96038576688.0,778946825.0,7400584267.0,25670971574.0,253138748911.0,-518808652.0,-4563317579.0,-17203343969.0,-157100172223.0,1039084998.0,10237850955.0,34138599179.0,349177325599.0
2017,12,PH,PHILIPPINES,ฟิลิปปินส์,502879316.0,6946397814.0,16368973191.0,234963355347.0,275519144.0,3233160546.0,9080008924.0,110718645519.0,227360172.0,3713237269.0,7288964267.0,124244709828.0,778398461.0,10179558360.0,25448982115.0,345682000866.0
2017,12,SA,SAUDI ARABIA,ซาอุดีอาระเบีย,131384209.0,1735720925.0,4276621697.0,58670424180.0,641721377.0,6015582905.0,21148569716.0,205874655388.0,-510337168.0,-4279861979.0,-16871948019.0,-147204231208.0,773105587.0,7751303830.0,25425191413.0,264545079568.0
2017,12,GB,UNITED KINGDOM,สหราชอาณาจักร,379283008.0,4080774889.0,12345851569.0,138345123801.0,219530161.0,2928895454.0,7234835996.0,99883577706.0,159752847.0,1151879435.0,5111015573.0,38461546095.0,598813170.0,7009670343.0,19580687565.0,238228701507.0
2017,12,MM,MYANMAR,เมียนม่า,365433989.0,4310751557.0,11895059066.0,146142299710.0,240622431.0,2475751336.0,7929952844.0,84348956701.0,124811558.0,1835000221.0,3965106222.0,61793343009.0,606056420.0,6786502892.0,19825011910.0,230491256411.0
2017,12,KH,CAMBODIA,กัมพูชา,621521475.0,5294419059.0,20230834761.0,179082755914.0,61615749.0,894343027.0,2030608612.0,30739482485.0,559905727.0,4400076032.0,18200226149.0,148343273429.0,683137224.0,6188762086.0,22261443373.0,209822238399.0
2017,12,LA,LAOS,ลาว,391126279.0,3949778966.0,12731355938.0,133694529050.0,210040659.0,2220228880.0,6922099973.0,75868870886.0,181085619.0,1729550086.0,5809255965.0,57825658164.0,601166938.0,6170007845.0,19653455911.0,209563399936.0
2017,12,NL,NETHERLANDS,เนเธอร์แลนด์,404925458.0,4766734873.0,13180526121.0,161321437370.0,77510642.0,986009920.0,2554440710.0,33809581845.0,327414816.0,3780724953.0,10626085411.0,127511855525.0,482436100.0,5752744792.0,15734966831.0,195131019215.0
2017,12,FR,FRANCE,ฝรั่งเศส,138187370.0,1779528045.0,4498067979.0,60092396025.0,460169355.0,3481068298.0,15165341274.0,118599469174.0,-321981986.0,-1701540252.0,-10667273295.0,-58507073149.0,598356725.0,5260596343.0,19663409253.0,178691865199.0
2017,12,IT,ITALY,อิตาลี,121320359.0,1650218006.0,3949038356.0,55998015142.0,202306034.0,2065092150.0,6667197654.0,70738261443.0,-80985675.0,-414874144.0,-2718159298.0,-14740246301.0,323626393.0,3715310156.0,10616236010.0,126736276585.0
2017,12,MX,MEXICO,เม็กซิโก,220033214.0,2982412535.0,7162191146.0,100994211084.0,43632787.0,597950258.0,1437962116.0,20515300891.0,176400428.0,2384462277.0,5724229030.0,80478910193.0,263666001.0,3580362794.0,8600153262.0,121509511975.0
2017,12,BR,BRAZIL,บราซิล,126821354.0,1324661769.0,4128098479.0,44778154848.0,86481495.0,2164267177.0,2850084140.0,74234885650.0,40339859.0,-839605409.0,1278014339.0,-29456730802.0,213302849.0,3488928946.0,6978182619.0,119013040498.0
2017,12,ZA,SOUTH AFRICA,แอฟริกาใต้,217548605.0,2478008104.0,7081315866.0,83807352815.0,75413648.0,798627583.0,2485332168.0,27351529670.0,142134957.0,1679380521.0,4595983698.0,56455823145.0,292962253.0,3276635687.0,9566648034.0,111158882485.0
2017,12,RU,RUSSIAN FEDERATION,รัสเซีย,82971437.0,1036003750.0,2700761767.0,34873538325.0,256384820.0,1986997049.0,8449418135.0,67969371041.0,-173413383.0,-950993299.0,-5748656368.0,-33095832716.0,339356257.0,3023000799.0,11150179902.0,102842909366.0
2017,12,QA,QATAR,กาตาร์,27545466.0,306955994.0,896618706.0,10389781374.0,149515355.0,2515301663.0,4927428031.0,86643992247.0,-121969888.0,-2208345669.0,-4030809325.0,-76254210873.0,177060821.0,2822257657.0,5824046737.0,97033773621.0
2017,12,BE,BELGIUM,เบลเยียม,103860818.0,1385179242.0,3380721541.0,46968586189.0,114993762.0,1117280883.0,3789734420.0,38212689226.0,-11132944.0,267898359.0,-409012879.0,8755896963.0,218854580.0,2502460125.0,7170455961.0,85181275415.0
2017,12,NZ,NEW ZEALAND,นิวซีแลนด์,129002541.0,1643331028.0,4199097216.0,55591706663.0,47692577.0,639327621.0,1571756566.0,22005640409.0,81309964.0,1004003406.0,2627340650.0,33586066254.0,176695118.0,2282658649.0,5770853782.0,77597347072.0
2017,12,CA,CANADA,แคนาดา,115541528.0,1430194961.0,3760934498.0,48369427912.0,45762283.0,785077008.0,1508141783.0,26947397117.0,69779245.0,645117953.0,2252792715.0,21422030795.0,161303810.0,2215271969.0,5269076281.0,75316825029.0
2017,12,AR,ARGENTINA,อาร์เจนตินา,100068872.0,1107798886.0,3257291824.0,37455154259.0,61187452.0,588073747.0,2016493653.0,20222386358.0,38881421.0,519725139.0,1240798171.0,17232767901.0,161256324.0,1695872633.0,5273785477.0,57677540617.0
2017,12,ES,SPAIN,สเปน,81746130.0,977343130.0,2660877403.0,33120237516.0,90529457.0,688769253.0,2983488789.0,23562816080.0,-8783327.0,288573877.0,-322611386.0,9557421436.0,172275587.0,1666112383.0,5644366192.0,56683053596.0
2017,12,PK,PAKISTAN,ปากีสถาน,112396553.0,1403288099.0,3658563998.0,47560226244.0,18371815.0,146737068.0,605461548.0,5027671267.0,94024738.0,1256551032.0,3053102450.0,42532554977.0,130768368.0,1550025167.0,4264025546.0,52587897511.0
2017,12,TR,TURKEY,ตุรกี,91192635.0,1254492481.0,2968365851.0,42471625228.0,30929618.0,250994028.0,1019316482.0,8588155477.0,60263017.0,1003498453.0,1949049369.0,33883469751.0,122122252.0,1505486509.0,3987682333.0,51059780705.0
2017,12,BD,BANGLADESH,บังกลาเทศ,144729357.0,1256365339.0,4711012940.0,42349311666.0,4333430.0,61069313.0,142812528.0,2086646664.0,140395927.0,1195296026.0,4568200412.0,40262665002.0,149062787.0,1317434651.0,4853825468.0,44435958330.0
2017,12,IL,ISRAEL,อิสราเอล,57337318.0,694225087.0,1866358355.0,23515390001.0,44427480.0,608055754.0,1464152046.0,20844567832.0,12909837.0,86169333.0,402206309.0,2670822169.0,101764798.0,1302280841.0,3330510401.0,44359957833.0
2017,12,SE,SWEDEN,สวีเดน,33354971.0,486547011.0,1085720993.0,16459082579.0,57419373.0,686537316.0,1892312847.0,23471379285.0,-24064401.0,-199990306.0,-806591854.0,-7012296706.0,90774344.0,1173084327.0,2978033840.0,39930461864.0
2017,12,CL,CHILE,ชิลี,71729089.0,750720657.0,2334817723.0,25413892359.0,19147778.0,372796642.0,631034159.0,12820634359.0,52581312.0,377924015.0,1703783564.0,12593258000.0,90876867.0,1123517299.0,2965851882.0,38234526718.0
2017,12,IR,IRAN,อิหร่าน,25976369.0,431575195.0,845543809.0,14617872407.0,52553147.0,502782224.0,1731941501.0,17110093778.0,-26576777.0,-71207029.0,-886397692.0,-2492221371.0,78529516.0,934357419.0,2577485310.0,31727966185.0
2017,12,CZ,CZECH REPUBLIC,สาธารณรัฐเช็ก,62060226.0,700603302.0,2020091399.0,23710764469.0,18072725.0,203209786.0,595604722.0,6958174928.0,43987501.0,497393515.0,1424486677.0,16752589541.0,80132951.0,903813088.0,2615696121.0,30668939397.0
2017,12,NO,NORWAY,นอร์เวย์,12736204.0,489399885.0,414569815.0,16541066029.0,38544528.0,378993292.0,1270273476.0,12986187518.0,-25808324.0,110406593.0,-855703661.0,3554878511.0,51280733.0,868393177.0,1684843291.0,29527253547.0
2017,12,KW,KUWAIT,คูเวต,22964937.0,290923797.0,747520186.0,9859761819.0,71162702.0,524777816.0,2345237992.0,17992733454.0,-48197764.0,-233854019.0,-1597717806.0,-8132971635.0,94127639.0,815701612.0,3092758178.0,27852495273.0
2017,12,PL,POLAND,โปแลนด์,32385679.0,451334744.0,1054170049.0,15295531925.0,83370331.0,347507953.0,2747552619.0,11840488862.0,-50984652.0,103826791.0,-1693382570.0,3455043063.0,115756010.0,798842698.0,3801722668.0,27136020787.0
2017,12,EG,EGYPT,อียิปต์,72224817.0,680046262.0,2350953895.0,22970545947.0,1726454.0,85232477.0,56897021.0,2930397445.0,70498363.0,594813784.0,2294056874.0,20040148502.0,73951271.0,765278739.0,2407850916.0,25900943392.0
2017,12,IE,IRELAND,ไอร์แลนด์,31448819.0,349870154.0,1023674778.0,11854577311.0,23085994.0,400630867.0,760822024.0,13743431372.0,8362825.0,-50760713.0,262852754.0,-1888854061.0,54534813.0,750501022.0,1784496802.0,25598008683.0
2017,12,DK,DENMARK,เดนมาร์ก,32677412.0,393331656.0,1063666098.0,13306411632.0,19769509.0,356513299.0,651523934.0,12246381776.0,12907903.0,36818356.0,412142164.0,1060029856.0,52446921.0,749844955.0,1715190032.0,25552793408.0
2017,12,BJ,BENIN,เบนิน,66968453.0,699993499.0,2179856632.0,23582853694.0,146.0,5311075.0,4807.0,182899721.0,66968307.0,694682425.0,2179851825.0,23399953973.0,66968599.0,705304574.0,2179861439.0,23765753415.0
2017,12,BN,BRUNEI,บรูไน,6592960.0,81249087.0,214604140.0,2755454939.0,78888906.0,583630908.0,2599862793.0,20031047571.0,-72295946.0,-502381821.0,-2385258653.0,-17275592632.0,85481866.0,664879995.0,2814466933.0,22786502510.0
2017,12,OM,OMAN,โอมาน,36980336.0,518194559.0,1203728427.0,17563900099.0,4179613.0,139160471.0,137743320.0,4786185408.0,32800723.0,379034089.0,1065985107.0,12777714691.0,41159949.0,657355030.0,1341471747.0,22350085507.0
2017,12,NG,NIGERIA,ไนจีเรีย,10881832.0,169503358.0,354209085.0,5738655819.0,67847379.0,487547536.0,2235978223.0,16453700207.0,-56965547.0,-318044178.0,-1881769138.0,-10715044388.0,78729211.0,657050894.0,2590187308.0,22192356026.0
2017,12,AT,AUSTRIA,ออสเตรีย,16091778.0,223777486.0,523795412.0,7578109869.0,32709058.0,377217273.0,1077959726.0,12932716014.0,-16617281.0,-153439787.0,-554164314.0,-5354606145.0,48800836.0,600994759.0,1601755138.0,20510825883.0
2017,12,HU,HUNGARY,ฮังการี,41509773.0,425357557.0,1351163851.0,14399430601.0,17569247.0,152980244.0,579012104.0,5237735049.0,23940526.0,272377313.0,772151747.0,9161695552.0,59079020.0,578337801.0,1930175955.0,19637165650.0
2017,12,LK,SRI LANKA,ศรีลังกา,33520334.0,442547178.0,1091103616.0,14991271902.0,5499684.0,70458219.0,181247573.0,2418453606.0,28020650.0,372088959.0,909856043.0,12572818296.0,39020017.0,513005397.0,1272351189.0,17409725508.0
2017,12,FI,FINLAND,ฟินแลนด์,13504944.0,201097566.0,439592666.0,6816894217.0,25827430.0,279707080.0,851168798.0,9535784565.0,-12322487.0,-78609514.0,-411576132.0,-2718890348.0,39332374.0,480804646.0,1290761464.0,16352678782.0
2017,12,AO,ANGOLA,อังโกลา,13368401.0,185065874.0,435148139.0,6290251802.0,1346027.0,291055200.0,44359656.0,10019064481.0,12022374.0,-105989326.0,390788483.0,-3728812679.0,14714428.0,476121073.0,479507795.0,16309316283.0
2017,12,PE,PERU,เปรู,25989498.0,354071647.0,845971142.0,11990468160.0,6263705.0,119656634.0,206426660.0,4119183051.0,19725793.0,234415013.0,639544482.0,7871285109.0,32253203.0,473728281.0,1052397802.0,16109651211.0
2017,12,DZ,ALGERIA,แอลจีเรีย,7301411.0,107954717.0,237664563.0,3674759626.0,101913273.0,329253380.0,3358653815.0,11170897793.0,-94611862.0,-221298663.0,-3120989252.0,-7496138167.0,109214683.0,437208098.0,3596318378.0,14845657419.0
2017,12,UA,UKRAINE,ยูเครน,4755260.0,103938516.0,154786079.0,3522980899.0,29433157.0,312705289.0,969999113.0,10617200942.0,-24677897.0,-208766774.0,-815213034.0,-7094220043.0,34188416.0,416643805.0,1124785192.0,14140181841.0
